Year,Month,Longitude,Latitude,SST_Celsius,Population,SharkDensity
2018.0,5.0,27.888413,-32.995213,18.1,201851,0.0188679245283018
2017.0,11.0,-80.0077420155697,22.4168489,20.4,2136468,0.0
2017.0,10.0,-158.046774,21.305153,22.7,30661,0.2075471698113207
2017.0,5.0,153.4312097,-29.1174093,21.3,447692,0.0
2017.0,1.0,114.964111,-8.5008382,30.8,10516927,0.0
2016.0,10.0,153.61384702088105,-28.70170575,19.3,447692,0.0
2016.0,9.0,-124.082313,40.835895,15.2,21580827,0.0
2016.0,5.0,-80.3975399,27.6387163,19.8,279668,0.0
2015.0,12.0,-72.4834223,41.2748217,17.8,5206593,0.0
2015.0,7.0,-80.3102893797919,32.50739515,23.3,5206593,0.0
2015.0,5.0,152.55563291506522,-32.0176315,20.4,447692,0.0
2015.0,1.0,27.9418354,-32.9887911,21.6,201851,0.0188679245283018
2015.0,1.0,28.1187685,-32.8264078,21.6,201851,0.0188679245283018
2014.0,3.0,153.5878047,-28.7910334,24.8,447692,0.0
2014.0,1.0,167.88213801660544,-46.986719699999995,19.4,411346,0.0566037735849056
2013.0,7.0,-87.6893826,30.2711224,23.3,2136468,0.0
2013.0,6.0,-74.180857,41.320776,21.8,5206593,0.0
2012.0,7.0,10.13778793977087,53.5151298,14.5,3552123,0.0
2012.0,1.0,-156.9029492509114,20.830544099999997,17.2,0,0.0
2011.0,8.0,-149.2629534,-17.8495988,17.6,136005,0.0
2011.0,6.0,-80.9271271,29.0258132,21.8,279668,0.0377358490566037
2011.0,5.0,-95.568451,29.051386,19.8,21580827,0.0188679245283018
2011.0,4.0,121.629116,25.100385,20.5,2705791,0.0
2010.0,12.0,177.5077794,-18.1381611,26.6,178339,0.0
2010.0,10.0,11.2555757,43.7698712,17.8,4465,0.0
2010.0,8.0,-77.394647,25.039728,23.8,279668,0.0
2010.0,5.0,-82.75677,28.14612,19.8,2136468,0.0566037735849056
2010.0,4.0,26.9010924,-33.6011399,19.8,201851,0.0
2010.0,3.0,145.1773289,-38.3375798,22.1,447692,0.0
2022.0,8.0,-78.8900409,33.6956461,23.8,5206593,0.0
2021.0,8.0,-80.9271271,29.0258132,23.8,279668,0.0377358490566037
2021.0,6.0,114.96205,-29.7826764,19.0,281135,0.0
2021.0,6.0,-80.83783,28.9491539,21.8,279668,0.0377358490566037
2020.0,12.0,122.2136937,-17.9328115,26.6,281135,0.0
2020.0,11.0,-156.31068331602177,20.802956799999997,20.7,0,0.0
2020.0,8.0,-124.0730866,40.0304212,16.0,21580827,0.0188679245283018
2020.0,8.0,-80.9271271,29.0258132,23.8,279668,0.0377358490566037
2020.0,7.0,-87.62460710389821,30.2828398,23.3,2136468,0.0
2019.0,11.0,9.200036,50.200404,11.0,119752,0.0
2019.0,10.0,-80.3256056,27.4467056,21.8,279668,0.0
2019.0,10.0,-77.7644529,43.3408935,11.0,1363159,0.0
2019.0,9.0,-156.44711701440357,20.7442225,24.2,0,0.0
2019.0,8.0,-77.014699,-12.206631,16.4,10390607,0.0
2019.0,4.0,-101.328273,38.309137,17.8,21580827,0.0
2018.0,11.0,153.59489999931168,-28.8628884,21.3,447692,0.0
2018.0,9.0,-123.8997734,40.5997415,15.2,21580827,0.0
2018.0,8.0,-70.0378159644203,42.02022415,13.0,1363159,0.1509433962264151
2018.0,7.0,-81.4625919,30.6696818,23.3,279668,0.0
2018.0,6.0,-74.180857,41.320776,21.8,5206593,0.0
2017.0,9.0,-80.9271271,29.0258132,23.3,279668,0.0377358490566037
2016.0,10.0,0.901645,52.218064,13.0,9046485,0.0
2016.0,4.0,-143.568626,-16.6205914,23.9,136005,0.0
2016.0,3.0,-118.0475619,33.6950185,10.3,21580827,0.0377358490566037
2016.0,2.0,12.1840764,32.8886298,15.1,1157746,0.0
2015.0,12.0,-158.107312,21.340349,18.7,30661,0.2075471698113207
2015.0,7.0,115.743852,-33.283227,16.6,281135,0.0
2015.0,7.0,-74.0259399,40.6292647,23.3,5206593,0.0188679245283018
2015.0,6.0,-75.4678084,35.5934472,21.8,5206593,0.0377358490566037
2015.0,6.0,-80.1433786,26.1223084,21.8,279668,0.0188679245283018
2014.0,12.0,-3.518433,36.749152,13.8,34733,0.0
2014.0,11.0,-80.59173985965718,28.1561668,19.8,279668,0.0377358490566037
2014.0,9.0,-149.896749,-17.492716,18.4,136005,0.0
2014.0,9.0,-70.5392325,41.9265837,23.3,1363159,0.0566037735849056
2014.0,4.0,9.185893,50.911597,9.0,119752,0.0
2013.0,12.0,-156.44129,20.64644,18.7,0,0.0
2013.0,9.0,-80.5606622,32.3868607,23.3,5206593,0.0
2013.0,7.0,3.162514,42.110402,16.9,22614,0.0
2012.0,12.0,-70.980657,44.814809,7.0,1363159,0.0
2012.0,7.0,134.2098635,-32.7977727,16.6,447692,0.0
2012.0,6.0,151.70594032820765,-33.014721300000005,18.1,447692,0.1509433962264151
2012.0,5.0,6.769298,52.294415,11.0,1131690,0.0
2012.0,1.0,151.43826264743535,-33.46042105,23.6,447692,0.0
2011.0,12.0,25.6388889,-34.0391667,19.8,201851,0.0
2011.0,11.0,115.07186662118336,-8.43958865,27.6,10516927,0.0
2011.0,9.0,-91.169892,45.9232908,12.5,1363159,0.0
2011.0,8.0,-77.7955907,34.2079917,23.8,5206593,0.0
2011.0,6.0,-34.88194991085768,-8.094506249999998,24.6,4469585,0.0
2011.0,3.0,-94.576014,17.981331,18.1,21580827,0.0
2010.0,12.0,-0.1113227758733619,51.51177815,9.0,9046485,0.0
2022.0,11.0,-85.3954358,29.7447427,19.8,2136468,0.0
2022.0,6.0,-82.811214,27.8086364,21.8,2136468,0.0566037735849056
2021.0,9.0,8.062591,34.761244,19.3,2290777,0.0
2021.0,3.0,-140.0800269902217,-9.4010769,27.8,136005,0.0
2021.0,1.0,63.38928717527078,-19.6661596,25.5,149365,0.0
2020.0,7.0,-81.5831421,24.6670875,23.3,2136468,0.0188679245283018
2020.0,3.0,-121.964126,36.9607842,9.4,21580827,0.7169811320754716
2019.0,10.0,144.7669229,13.3375318,28.1,146905,0.0
2019.0,9.0,115.721324,-31.723064,16.9,281135,0.0
2019.0,7.0,-71.57235,41.3839,23.3,5206593,0.0
2019.0,3.0,149.1995611818486,-19.68192715,27.5,366862,0.0188679245283018
2019.0,1.0,148.96194,-20.35333,27.5,366862,0.1698113207547169
2018.0,11.0,-54.2741414854888,49.5361431,14.0,5723,0.0
2018.0,8.0,14.540819,42.18814,20.4,4209710,0.0
2018.0,5.0,-80.7512616,32.1618488,19.8,5206593,0.0
2018.0,4.0,72.75279703277135,4.09629795,24.8,176851,0.0
2018.0,1.0,-63.059398,18.082858,18.1,40552,0.0
2017.0,10.0,-67.80864630668714,44.49765965,11.0,1363159,0.0
2017.0,8.0,-80.79150366959024,32.127922299999994,23.8,5206593,0.0
2017.0,7.0,-80.12140990445131,25.907562499999997,23.3,279668,0.0188679245283018
2017.0,7.0,-93.8613362,18.2954949,25.1,2851104,0.0
2017.0,6.0,-80.7711149,32.1341694,21.8,5206593,0.0
2017.0,6.0,-77.2666571558642,25.0754506,21.8,279668,0.0
2017.0,4.0,-79.3343041,33.4392245,17.8,5206593,0.0
2017.0,3.0,120.3839323,17.526286,21.1,13482468,0.0
2016.0,7.0,-80.9271271,29.0258132,23.3,279668,0.0377358490566037
2016.0,6.0,113.770165,-23.1436752,21.1,10516927,0.0754716981132075
2016.0,5.0,-81.3800824,30.2274645,19.8,279668,0.0
2016.0,4.0,23.371219141913983,-34.080205,19.8,4430367,0.1132075471698113
2015.0,10.0,-120.659441,35.266778,15.5,21580827,0.0
2015.0,7.0,141.770639,-38.151778,15.1,447692,0.0
2015.0,5.0,-80.9271271,29.0258132,19.8,279668,0.0377358490566037
2015.0,4.0,115.1518,-8.657267,29.3,10516927,0.0
2015.0,1.0,-156.6748023632949,20.88717735,17.2,0,0.0
2014.0,12.0,147.42110203084178,-38.192086,20.6,447692,0.0
2014.0,8.0,-79.9406093,32.6549967,23.8,5206593,0.0
2014.0,4.0,-80.9271271,29.0258132,17.8,279668,0.0377358490566037
2014.0,3.0,-80.445518,27.381947,16.3,279668,0.0
2013.0,9.0,-81.80731969821272,24.55907395,23.3,2136468,0.0377358490566037
2013.0,6.0,-81.655651,30.3321838,21.8,279668,0.0
2013.0,3.0,151.44387698087405,-33.445002450000004,23.6,447692,0.0
2012.0,9.0,-80.9271271,29.0258132,23.3,279668,0.0377358490566037
2011.0,12.0,-80.817091,-2.157141,25.4,1822397,0.0188679245283018
2011.0,12.0,-159.4442803,21.8683987,18.4,30661,0.0
2010.0,2.0,-80.0650293,26.784343,15.8,279668,0.2452830188679245
2022.0,7.0,1.717042,52.418576,14.5,9046485,0.0
2021.0,3.0,-80.1353006,25.7929198,16.3,279668,0.0188679245283018
2020.0,12.0,8.8005699,53.077719,9.0,1131690,0.0
2020.0,9.0,153.5421182831364,-28.16590645,18.1,447692,0.0566037735849056
2020.0,7.0,-80.5603303,28.0683496,23.3,279668,0.0377358490566037
2020.0,1.0,121.90311863665566,-33.921172850000005,23.3,447692,0.0
2019.0,12.0,-72.254408,18.584732,19.3,2636763,0.0
2019.0,9.0,130.8419400565998,-12.37892545,22.9,281135,0.0
2019.0,4.0,-157.4815,21.2382,18.7,30661,0.0
2018.0,11.0,136.77791,-12.181365,26.4,366862,0.0
2018.0,10.0,-123.0344446,37.7332634,14.6,21580827,0.0566037735849056
2018.0,8.0,-77.995528,33.8618933,23.8,5206593,0.0
2018.0,6.0,153.2016851,-30.060426,19.0,447692,0.1698113207547169
2018.0,1.0,166.40190174956027,-22.2649896,26.9,197787,0.0
2017.0,10.0,146.83354856403196,-19.1421421,22.3,366862,0.0754716981132075
2017.0,9.0,-80.4494174,26.6279798,23.3,279668,0.0
2017.0,9.0,-80.9369983,29.0963729,23.3,279668,0.0377358490566037
2017.0,4.0,-86.4957834,30.3935337,17.8,2136468,0.0
2016.0,9.0,-80.9271271,29.0258132,23.3,279668,0.0377358490566037
2016.0,6.0,32.6208729,29.2227872,21.0,20076002,0.0
2016.0,4.0,29.0548,26.3173,17.0,20076002,0.0
2015.0,11.0,-154.92866822528492,19.3949741,21.3,0,0.0
2015.0,9.0,-119.29342,34.262734,17.3,21580827,0.0943396226415094
2015.0,5.0,-80.6102592,28.3194741,19.8,279668,0.0377358490566037
2014.0,10.0,151.4344444,-33.465,18.1,447692,0.0
2014.0,3.0,-80.04407871473353,26.8239253,16.3,279668,0.2452830188679245
2013.0,9.0,-87.1426163651843,30.33103085,23.3,2136468,0.0566037735849056
2013.0,9.0,-81.2716634,29.8508613,23.3,279668,0.0
2013.0,8.0,-154.8444875,19.4598015,25.3,0,0.0
2013.0,8.0,176.1845734,-37.6620288,14.6,411346,0.0754716981132075
2013.0,3.0,114.61619,-28.778088,24.8,281135,0.0
2012.0,10.0,115.739269,-31.779677,18.4,281135,0.0
2012.0,9.0,-81.3964734,30.311908,23.3,279668,0.0
2012.0,8.0,115.7380757,-31.7569941,16.4,281135,0.0
2012.0,7.0,-121.964126,36.9607842,16.4,21580827,0.7169811320754716
2011.0,12.0,153.3600421,-29.478884,23.3,447692,0.0188679245283018
2011.0,9.0,-69.66351127099202,19.28905915,24.8,3172152,0.0
2011.0,6.0,-71.81282,21.83624,22.4,5447,0.0
2010.0,8.0,-122.3945402,37.1815562,16.9,21580827,0.0
2010.0,7.0,-77.7955907,34.2079917,23.3,5206593,0.0
2010.0,1.0,18.42467228851848,-34.137645,19.3,4430367,0.0
2022.0,5.0,1.392043,43.543757,12.8,22614,0.0
2022.0,4.0,-96.544411,28.561866,17.8,21580827,0.0377358490566037
2022.0,3.0,151.2456824,-33.9453441,23.3,447692,0.0188679245283018
2022.0,2.0,-60.173398,46.16551,11.2,5723,0.0
2021.0,8.0,-94.90881,29.2221833,23.8,21580827,0.0754716981132075
2021.0,6.0,-80.9271271,29.0258132,21.8,279668,0.0377358490566037
2021.0,4.0,-75.4688367,35.5669037,17.8,5206593,0.0377358490566037
2020.0,10.0,-76.4793977,38.1148496,21.8,5206593,0.0
2020.0,7.0,115.03386265083556,-33.54357469999999,16.3,281135,0.0
2020.0,2.0,-139.55152364329268,-8.90966295,28.3,136005,0.0
2020.0,1.0,98.2462979159721,8.6489836,21.8,10156316,0.0
2019.0,12.0,-3.4146801,50.6190962,9.0,34386,0.0
2019.0,11.0,152.4630414,-24.8154799,22.5,447692,0.0
2019.0,7.0,-157.01248,21.13831,24.2,0,0.0
2019.0,7.0,87.708203,22.218832,24.9,19578421,0.0
2019.0,6.0,146.27596025649763,-43.653292750000006,14.8,447692,0.0
2019.0,3.0,25.579551,-33.938626,21.3,201851,0.0
2018.0,11.0,150.819309,-34.769194,19.5,447692,0.0
2018.0,4.0,-37.785453,-4.406898,29.8,4469585,0.0
2018.0,2.0,151.2382961131534,-33.99139545,23.8,447692,0.0188679245283018
2018.0,2.0,150.85455902996785,-34.67633885,23.5,447692,0.0
2017.0,11.0,-75.8315322,21.1254138,20.7,589083,0.0
2017.0,9.0,-97.1646938,26.1036887,23.3,21580827,0.0
2017.0,7.0,-151.9311111,59.3547222,12.8,18406,0.0
2016.0,10.0,99.29439549379646,7.359772400000001,27.9,7563912,0.0
2016.0,9.0,115.636698,-33.3267797,16.6,281135,0.0
2016.0,3.0,151.1563013697167,-34.0509649,23.3,447692,0.0188679245283018
2015.0,12.0,27.495083794818747,-11.68113125,24.0,2523844,0.0
2015.0,11.0,153.5832729,-28.8595562,21.3,447692,0.0
2014.0,10.0,-156.4529879461996,20.8747708,22.7,0,0.0
2014.0,10.0,-119.985823,34.7136533,15.5,21580827,0.0
2013.0,12.0,7.4964952,49.5221231,9.0,119752,0.0
2013.0,6.0,-95.2874288,28.950706,21.8,21580827,0.0188679245283018
2013.0,4.0,18.6557555,-34.22708,17.8,4430367,0.0
2013.0,3.0,19.1328675,-34.3944454,19.3,4430367,0.0
2012.0,12.0,-52.70654176712439,47.5630467,12.6,5723,0.0
2012.0,7.0,-78.426672,33.8943393,23.3,5206593,0.0
2012.0,6.0,-80.9271271,29.0258132,21.8,279668,0.0377358490566037
2011.0,6.0,-117.2740777,32.8401623,16.1,21580827,0.320754716981132
2011.0,5.0,164.25,-20.66667,23.7,197787,0.0
2011.0,4.0,-80.9271271,29.0258132,17.8,279668,0.0377358490566037
2011.0,4.0,151.6282982,-33.1869285,22.1,447692,0.1509433962264151
2010.0,12.0,34.4156137,27.9648318,17.0,20076002,0.0
2010.0,9.0,-81.2885397113764,29.88544885,23.3,279668,0.0
2022.0,8.0,153.1094116,-30.2985996,17.0,447692,0.0
2022.0,8.0,-81.4063378,24.6618535,23.8,2136468,0.0188679245283018
2022.0,7.0,-77.6305293,34.3651685,23.3,5206593,0.0377358490566037
2021.0,11.0,115.744166,-32.036544,20.4,281135,0.0
2021.0,9.0,153.1880565,-30.1694411,17.5,447692,0.1698113207547169
2021.0,7.0,-121.95164688050303,36.97139805,16.4,21580827,0.7169811320754716
2021.0,6.0,-86.15725342095618,30.3326483,21.8,2136468,0.0
2021.0,6.0,-0.5424424,50.8095801,13.0,9046485,0.0
2021.0,3.0,34.3467116,27.9081038,15.5,20076002,0.0
2020.0,12.0,34.893817,25.069992,17.0,20076002,0.0
2020.0,11.0,-124.07541634780874,49.82161125,9.0,1363159,0.0
2020.0,8.0,12.8122043,48.4544453,18.6,1291552,0.0
2020.0,8.0,152.93194210127996,-31.4550749,16.7,447692,0.0188679245283018
2020.0,7.0,146.9849503923026,-40.94223215,14.2,447692,0.0
2020.0,7.0,-1.7156905738992223,54.86852075,14.5,27171,0.0
2019.0,12.0,-119.29342,34.262734,11.8,21580827,0.0943396226415094
2019.0,7.0,-80.9271271,29.0258132,23.3,279668,0.0377358490566037
2019.0,7.0,-80.1262252,25.9041626,23.3,279668,0.0188679245283018
2019.0,3.0,-123.9803347,45.2167126,7.0,21580827,0.0
2019.0,1.0,-78.52360970119813,34.259517,16.3,5206593,0.0
2018.0,11.0,115.731017,-31.734733,20.4,281135,0.0
2018.0,10.0,-80.9369983,29.0963729,21.8,279668,0.0377358490566037
2018.0,4.0,-1.309727,52.662473,9.0,9046485,0.0
2018.0,3.0,143.9748166,-38.5411691,21.8,447692,0.0
2017.0,11.0,-80.0077420155697,22.4168489,20.4,2136468,0.0
2017.0,7.0,-119.68578867181044,34.4099523,17.3,21580827,0.0943396226415094
2017.0,6.0,-3.882804982969838,50.2803847,13.0,34386,0.0
2016.0,9.0,153.59041337083795,-28.8715325,17.8,447692,0.0
2016.0,8.0,-80.9271271,29.0258132,23.8,279668,0.0377358490566037
2016.0,7.0,-75.8446347829663,23.46909645,23.6,279668,0.0
2016.0,7.0,-16.1888025,28.5071857,20.8,232388,0.0
2016.0,1.0,-66.14494495139292,47.99568825,5.5,5723,0.0
2015.0,10.0,-80.9271271,29.0258132,21.8,279668,0.0377358490566037
2015.0,8.0,-81.3931396,30.2946859,23.8,279668,0.0
2015.0,5.0,-52.70654176712439,47.5630467,14.6,5723,0.0
2014.0,7.0,-118.3951241,33.8915985,17.3,21580827,0.0
2014.0,5.0,-80.574094,27.690385,19.8,279668,0.0
2014.0,4.0,26.8914772,-33.5981844,19.8,201851,0.0
2013.0,12.0,164.9739434358291,-20.6823813,25.7,197787,0.0188679245283018
2013.0,12.0,-155.5101478,19.128776,19.3,0,0.0
2013.0,11.0,8.057468,51.857191,11.0,1131690,0.0
2013.0,11.0,114.9881592,-33.8646786,19.8,281135,0.0
2013.0,9.0,-80.9271271,29.0258132,23.3,279668,0.0377358490566037
2013.0,7.0,-81.27164964318182,29.823750500000003,23.3,279668,0.0
2013.0,7.0,55.28578888677396,-20.94130005,18.2,147209,0.0
2013.0,6.0,-78.8900409,33.6956461,21.8,5206593,0.0
2013.0,5.0,-82.561559,41.40003,19.8,5206593,0.0
2013.0,5.0,-117.255277,32.9774,14.1,21580827,0.320754716981132
2012.0,9.0,-80.1332415,25.7744291,23.3,279668,0.0188679245283018
2012.0,8.0,-35.034804,-8.288198,22.6,4469585,0.0
2012.0,5.0,10.130049,50.012041,11.0,119752,0.0
2012.0,1.0,121.0073358,22.6154312,19.6,2705791,0.0
2011.0,8.0,-18.673522,64.779262,10.5,216364,0.0
2010.0,10.0,-18.673522,64.779262,8.5,216364,0.0
2010.0,8.0,-60.95,13.71667,26.8,22258,0.0
2010.0,6.0,175.959009,-39.93366,16.0,411346,0.0
2022.0,12.0,125.625513,7.078663,25.9,13482468,0.0
2022.0,7.0,-81.48595653787879,24.78713,23.3,2136468,0.0
2021.0,8.0,-80.46777414781022,25.091338,23.8,2136468,0.0754716981132075
2021.0,7.0,-47.4252319,-23.7074096,18.3,4469585,0.0
2021.0,6.0,-122.51399600038246,37.5645026,14.6,21580827,0.0566037735849056
2021.0,4.0,-80.9271271,29.0258132,17.8,279668,0.0377358490566037
2021.0,2.0,13.4144249,52.5474391,10.0,3552123,0.0
2020.0,3.0,-80.9271271,29.0258132,16.3,279668,0.0377358490566037
2020.0,1.0,151.70825447669318,-23.29589265,26.6,447692,0.0188679245283018
2018.0,10.0,-121.081106,35.5641425,15.2,21580827,0.0
2018.0,7.0,-73.1728734,40.6417443,23.3,5206593,0.0
2018.0,5.0,-80.6102592,28.3194741,19.8,279668,0.0377358490566037
2018.0,1.0,145.4609161,-14.6683188,29.0,366862,0.0188679245283018
2017.0,12.0,101.69023525873696,2.60595875,27.1,7563912,0.0
2017.0,9.0,149.944776,-36.373444,15.7,447692,0.1132075471698113
2017.0,7.0,-77.15528898454684,25.105065850000003,23.3,279668,0.0377358490566037
2017.0,6.0,5.89524,45.34869,14.5,422153,0.0
2017.0,5.0,-97.17200125146044,49.84649,9.0,1363159,0.0
2017.0,3.0,-87.3366845,35.4877251,16.3,5206593,0.0
2016.0,8.0,-156.31068331602177,20.802956799999997,24.7,0,0.0
2016.0,7.0,-52.70571,-27.09009,17.4,3222199,0.0
2015.0,11.0,6.105932,50.871779,11.0,2049510,0.0
2015.0,8.0,-77.7644529,43.3408935,13.0,1363159,0.0
2015.0,6.0,-116.3014456,33.0495163,16.1,21580827,0.0
2015.0,4.0,-81.5831421,24.6670875,17.8,2136468,0.0188679245283018
2015.0,3.0,58.5044999,37.9021725,14.3,810186,0.0
2015.0,1.0,2.179389,49.488775,7.8,10900952,0.0
2014.0,9.0,-88.211363,30.25621,23.3,2136468,0.1320754716981132
2014.0,4.0,-80.9271271,29.0258132,17.8,279668,0.0377358490566037
2014.0,3.0,-90.329709,29.5169,16.3,2136468,0.0
2013.0,10.0,-61.5369196,16.2554873,24.2,58397,0.0
2013.0,9.0,34.6529922,31.7977314,21.9,907062,0.0
2013.0,9.0,-81.0557921,29.2854132,23.3,279668,0.0188679245283018
2013.0,2.0,-156.386388,20.9202778,16.7,0,0.0
2013.0,1.0,-155.9333333,19.8594444,17.5,0,0.0377358490566037
2012.0,11.0,-156.44639965521395,20.763395,20.7,0,0.0
2012.0,10.0,-124.21452860844356,40.68790815,13.7,21580827,0.0
2012.0,10.0,-80.9369983,29.0963729,21.8,279668,0.0377358490566037
2012.0,8.0,-80.46777414781022,25.091338,23.8,2136468,0.0754716981132075
2012.0,7.0,-118.58162562500002,34.03882055,17.3,21580827,0.0
2012.0,6.0,-78.8900409,33.6956461,21.8,5206593,0.0
2012.0,1.0,29.520781591695737,-31.64758075,21.9,201851,0.0566037735849056
2011.0,10.0,115.75119554205357,-31.99539645,18.4,281135,0.0
2011.0,9.0,-87.406036,37.960254,23.3,5206593,0.0
2011.0,8.0,55.7002776,-4.29311,22.8,28091,0.0
2011.0,6.0,55.2265631,-21.0309795,19.7,147209,0.0188679245283018
2011.0,6.0,-5.4795083,50.2149064,13.0,34386,0.0
2011.0,5.0,-95.013821,29.568568,19.8,21580827,0.0566037735849056
2010.0,12.0,121.629116,25.100385,20.5,2705791,0.0
2010.0,10.0,153.2046516,-30.0769195,19.0,447692,0.1698113207547169
2010.0,8.0,-81.24230475946248,29.738289,23.8,279668,0.0188679245283018
2010.0,5.0,109.232667,13.770409,25.8,1952329,0.0
2010.0,1.0,55.19410221183513,25.1481136,17.0,1419699,0.0
2022.0,10.0,142.28105329264693,-10.60618815,24.7,366862,0.0
2022.0,7.0,-81.5831421,24.6670875,23.3,2136468,0.0188679245283018
2022.0,7.0,-81.0228331,29.2108147,23.3,279668,0.0377358490566037
2022.0,5.0,115.824332,-31.98498,20.4,281135,0.0
2022.0,4.0,-80.82051123947215,28.888210800000003,17.8,279668,0.0377358490566037
2021.0,10.0,148.91342877943038,-20.11890235,22.0,366862,0.1509433962264151
2021.0,8.0,-80.7512616,32.1618488,23.8,5206593,0.0
2021.0,7.0,152.9761111,-31.19,17.2,447692,0.0188679245283018
2021.0,1.0,-82.52297,27.974457,16.3,2136468,0.0377358490566037
2020.0,10.0,-157.8264334,21.2725844,22.7,30661,0.2075471698113207
2019.0,11.0,-80.9271271,29.0258132,19.8,279668,0.0377358490566037
2019.0,8.0,-80.9271271,29.0258132,23.8,279668,0.0377358490566037
2019.0,6.0,-78.426672,33.8943393,21.8,5206593,0.0
2019.0,1.0,115.7609528,-31.9968157,23.9,281135,0.0
2018.0,11.0,148.956176,-20.351821,24.0,366862,0.1698113207547169
2018.0,9.0,-77.2895287,26.6774884,23.3,279668,0.0
2018.0,5.0,-81.0228331,29.2108147,19.8,279668,0.0377358490566037
2018.0,4.0,-80.0077420155697,22.4168489,18.4,2136468,0.0
2018.0,3.0,-156.0067575248824,19.810242350000003,17.5,0,0.0377358490566037
2017.0,12.0,11.972958,57.689664,12.0,1320826,0.0
2017.0,9.0,114.9881592,-33.8646786,16.3,281135,0.0
2017.0,9.0,-80.9369983,29.0963729,23.3,279668,0.0377358490566037
2017.0,7.0,-124.10510985582168,46.88919115,13.4,1363159,0.0
2017.0,6.0,4.933109,52.497875,13.0,1131690,0.0
2017.0,4.0,23.384190147631664,-34.03714165,19.8,4430367,0.1132075471698113
2017.0,2.0,-81.916964,26.434828,15.8,2136468,0.0566037735849056
2017.0,1.0,-80.25567726584178,27.22089615,16.3,279668,0.0
2016.0,10.0,-80.9271271,29.0258132,21.8,279668,0.0377358490566037
2016.0,9.0,-78.77787649821431,33.7674461,23.3,5206593,0.0
2016.0,9.0,-120.04799240579185,34.462428599999996,17.3,21580827,0.0
2016.0,5.0,-156.4431133209012,20.68256325,20.7,0,0.0
2016.0,1.0,153.126497,-26.799526,25.4,447692,0.0566037735849056
2015.0,9.0,-81.2928499,29.9188576,23.3,279668,0.0
2015.0,9.0,151.49334329257812,-33.3661513,16.6,447692,0.0
2015.0,6.0,-80.5606622,32.3868607,21.8,5206593,0.0
2015.0,5.0,-80.9271271,29.0258132,19.8,279668,0.0377358490566037
2015.0,4.0,55.221135,-21.0331104,23.7,147209,0.0188679245283018
2015.0,3.0,153.5866751,-28.6324691,24.8,447692,0.0
2015.0,2.0,151.4859349,-33.3704318,24.1,447692,0.0
2015.0,2.0,151.75666809035215,-32.9483779,24.1,447692,0.0
2014.0,10.0,-80.9271271,29.0258132,21.8,279668,0.0377358490566037
2014.0,8.0,-80.6102592,28.3194741,23.8,279668,0.0377358490566037
2014.0,7.0,-79.7880359,32.7867697,23.3,5206593,0.0
2014.0,6.0,-75.1033256750515,38.77092765,21.8,5206593,0.0
