Year,Month,Longitude,Latitude,SST_Celsius,Population,SharkDensity
2013.0,10.0,-80.1353006,25.7929198,21.8,279668,0.0188679245283018
2013.0,8.0,-122.47475711174,37.50117975,16.6,21580827,0.0566037735849056
2013.0,7.0,-77.07431117946257,26.6455936,23.3,279668,0.0
2013.0,6.0,-80.0848166,32.6082373,21.8,5206593,0.0
2013.0,6.0,28.0980556,-32.8802778,16.1,201851,0.0188679245283018
2013.0,6.0,-81.398696,30.3344077,21.8,279668,0.0
2013.0,5.0,-80.5603303,28.0683496,19.8,279668,0.0377358490566037
2013.0,4.0,-121.401667,38.049014,10.6,21580827,0.0
2013.0,4.0,-68.305168,12.199235,21.4,11313,0.0
2013.0,1.0,-64.679527,18.347155,18.1,15137,0.0
2012.0,12.0,115.75158325035817,-31.8773458,22.4,281135,0.0
2012.0,5.0,-80.3975399,27.6387163,19.8,279668,0.0
2011.0,12.0,-80.9271271,29.0258132,17.8,279668,0.0377358490566037
2011.0,10.0,55.2352379,-21.0178679,19.7,147209,0.0188679245283018
2011.0,9.0,-82.357665,27.516462,23.3,2136468,0.1698113207547169
2011.0,7.0,-61.1074019,16.172263,25.7,58397,0.0
2011.0,7.0,-97.1646938,26.1036887,23.3,21580827,0.0
2011.0,5.0,-80.4494174,26.6279798,19.8,279668,0.0
2011.0,1.0,107.06400184790972,20.7609394,20.2,4282738,0.0
2010.0,8.0,-77.871911,34.209198,23.8,5206593,0.0
2010.0,7.0,-79.7880359,32.7867697,23.3,5206593,0.0
2010.0,5.0,109.232667,13.770409,25.8,1952329,0.0
2010.0,2.0,168.2305268,-46.4387778,20.2,411346,0.0377358490566037
2010.0,1.0,6.914893,52.776114,7.5,1131690,0.0
2022.0,10.0,-80.46777414781022,25.091338,21.8,2136468,0.0754716981132075
2022.0,7.0,-70.9828472,42.3718507,12.5,1363159,0.0
2022.0,5.0,14.241523,53.09975,14.0,3552123,0.0
2022.0,5.0,98.2832667146265,7.9580664,25.6,7563912,0.0
2021.0,11.0,-45.34865430301305,-23.74156515,21.8,4469585,0.0
2021.0,6.0,-78.426672,33.8943393,21.8,5206593,0.0
2021.0,4.0,28.1035434,-32.8281156,20.1,201851,0.0188679245283018
2020.0,12.0,-72.2655765,41.1287204,17.8,5206593,0.0188679245283018
2019.0,11.0,11.128264,47.836411,14.6,5470,0.0
2019.0,8.0,-0.489219,51.482172,15.0,9046485,0.0
2019.0,7.0,-176.215816,-44.279973,10.3,411346,0.0
2018.0,11.0,151.2880967,-33.7971473,19.8,447692,0.2830188679245283
2018.0,7.0,-76.44158813441913,24.1706517,23.3,279668,0.0188679245283018
2017.0,8.0,175.7763078148798,-36.5823592,14.9,411346,0.0
2017.0,6.0,-77.7955907,34.2079917,21.8,5206593,0.0
2017.0,5.0,-79.613127,33.0376703,19.8,5206593,0.0
2017.0,4.0,-74.253221,45.801859,7.0,1363159,0.0
2017.0,3.0,-97.471092,25.850734,16.3,21580827,0.0
2016.0,7.0,13.926356,51.542393,17.5,3552123,0.0
2015.0,11.0,-80.03754,26.78506,19.8,279668,0.2452830188679245
2015.0,9.0,-78.8900409,33.6956461,23.3,5206593,0.0
2015.0,6.0,-75.689295,35.215573,21.8,5206593,0.0
2015.0,6.0,-77.57412315290213,34.46505775,21.8,5206593,0.0377358490566037
2014.0,10.0,121.961495,-33.830379,17.8,447692,0.0
2014.0,9.0,-81.099832,32.098991,23.3,5206593,0.0
2014.0,8.0,-78.9730887,33.6060031,23.8,5206593,0.0
2014.0,8.0,-80.148379,25.9812025,23.8,279668,0.0188679245283018
2014.0,8.0,-82.731589,35.232996,23.8,5206593,0.0
2013.0,8.0,-80.9413695402376,29.10432725,23.8,279668,0.0377358490566037
2013.0,7.0,-76.52078513640123,24.2707658,23.3,279668,0.0
2013.0,7.0,-34.903472,-8.141634,23.1,4469585,0.0
2013.0,6.0,150.7828872947839,-35.0715746,17.5,447692,0.0
2013.0,5.0,-85.939222,34.00289,19.8,5206593,0.0
2013.0,4.0,0.600932,50.864234,9.0,9046485,0.0
2013.0,4.0,-80.25567726584178,27.22089615,17.8,279668,0.0
2012.0,1.0,153.5218903,-28.3069529,25.1,447692,0.0
2011.0,12.0,-61.86072382883066,17.13484855,19.9,20764,0.0
2011.0,9.0,-124.189865,40.814998,15.2,21580827,0.0
2011.0,8.0,146.51944492779182,-18.68722775,20.3,366862,0.0377358490566037
2011.0,8.0,-78.8900409,33.6956461,23.8,5206593,0.0
2011.0,7.0,-97.1316551,27.739476,23.3,21580827,0.0188679245283018
2011.0,3.0,-95.9652448,28.6036296,16.3,21580827,0.0188679245283018
2011.0,3.0,153.62080870521265,-28.669747299999997,24.8,447692,0.0
2011.0,2.0,-75.56422,35.814752,15.8,5206593,0.0188679245283018
2011.0,2.0,-110.98203134657057,18.79274175,14.3,21580827,0.0188679245283018
2010.0,10.0,121.037679,-33.858905,17.8,447692,0.0
2010.0,10.0,18.8108333,-34.0994444,13.8,4430367,0.0
2010.0,9.0,152.8322163,-25.2942219,19.0,447692,0.0
2022.0,10.0,-75.61499318805444,24.3385,21.8,279668,0.0
2022.0,7.0,-1.723275,53.800677,14.5,27171,0.0
2022.0,6.0,-73.5029044,40.5945469,21.8,5206593,0.0188679245283018
2022.0,4.0,-74.281662,40.767443,17.8,5206593,0.0
2021.0,11.0,-156.6748023632949,20.88717735,20.7,0,0.0
2021.0,11.0,174.0638945,-39.2960839,18.3,411346,0.0
2021.0,7.0,-81.427105,30.39275,23.3,279668,0.0
2021.0,5.0,-80.9828323,29.1760933,19.8,279668,0.0377358490566037
2021.0,1.0,-155.879559,19.92819,17.5,0,0.0377358490566037
2020.0,10.0,-80.1353006,25.7929198,21.8,279668,0.0188679245283018
2020.0,8.0,-80.9271271,29.0258132,23.8,279668,0.0377358490566037
2020.0,7.0,-69.99434992546531,43.73356205,12.5,1363159,0.0
2020.0,6.0,6.176289,46.205733,14.2,422153,0.0
2020.0,4.0,-117.2980967,33.0478913,12.1,21580827,0.320754716981132
2019.0,11.0,120.51967,18.155691,24.6,13482468,0.0
2019.0,8.0,-80.9271271,29.0258132,23.8,279668,0.0377358490566037
2019.0,7.0,153.1039088686623,-26.82391545,18.4,447692,0.0566037735849056
2019.0,7.0,-77.1264057,26.6761376,23.3,279668,0.0
2019.0,6.0,-80.9271271,29.0258132,21.8,279668,0.0377358490566037
2017.0,8.0,-70.5551593,41.5497635,23.8,1363159,0.0188679245283018
2017.0,7.0,2.192565,41.597925,16.9,22614,0.0
2017.0,1.0,-18.673522,64.779262,3.0,216364,0.0
2017.0,4.0,-81.40284284733937,30.37095535,17.8,279668,0.0
2016.0,6.0,-79.9406093,32.6549967,21.8,5206593,0.0
2016.0,2.0,-2.4134281,51.5403113,7.0,9046485,0.0
2015.0,10.0,-157.714611,21.388828,22.7,30661,0.0
2015.0,7.0,-117.2740777,32.8401623,17.6,21580827,0.320754716981132
2015.0,7.0,-78.64201006223487,26.51291085,23.3,279668,0.0188679245283018
2015.0,5.0,-80.6102592,28.3194741,19.8,279668,0.0377358490566037
2015.0,2.0,153.613419,-28.652511,25.3,447692,0.0
2014.0,11.0,115.75123698626902,-32.06002855,20.4,281135,0.0
2014.0,9.0,1.1440411,41.0768193,17.2,22614,0.0
2014.0,8.0,-81.398696,30.3344077,23.8,279668,0.0
2014.0,8.0,-0.1290929,38.5406255,18.0,2693542,0.0
2014.0,7.0,-78.512231,33.880728,23.3,5206593,0.0
2014.0,7.0,-156.386388,20.9202778,24.2,0,0.0
2014.0,5.0,-80.72248319561183,32.158801,19.8,5206593,0.0
2013.0,11.0,11.128264,47.836411,14.6,5470,0.0
2013.0,10.0,14.424117,49.896261,16.0,1291552,0.0
2013.0,9.0,-85.6545729,30.1600827,23.3,2136468,0.0188679245283018
2013.0,7.0,-78.22069415143268,27.1435,23.3,279668,0.0
2012.0,9.0,14.241523,53.09975,17.5,3552123,0.0
2012.0,4.0,-4.880829,55.872292,7.2,27171,0.0
2012.0,3.0,114.1638162,-27.7109989,25.1,281135,0.0
2011.0,10.0,-124.053442,44.636755,12.5,21580827,0.0
2011.0,9.0,37.0736,-1.035921,24.2,4385853,0.0
2011.0,8.0,131.3924115,42.8606833,23.8,3037862,0.0
2011.0,2.0,-3.4146801,50.6190962,7.0,34386,0.0
2011.0,1.0,153.569837,-28.2777355,25.1,447692,0.0
2010.0,11.0,121.629116,25.100385,22.5,2705791,0.0
2010.0,7.0,-78.8900409,33.6956461,23.3,5206593,0.0
2010.0,7.0,-15.691214504557774,28.1523721,21.1,232388,0.0
2022.0,11.0,-117.27013340390904,32.973039,14.1,21580827,0.320754716981132
2022.0,9.0,23.378321773473285,-34.05802435,14.3,4430367,0.1132075471698113
2021.0,5.0,72.98801802102261,19.14613565,22.3,28513682,0.0
2020.0,7.0,-148.1674478349983,-15.0137731,19.0,136005,0.0
2020.0,6.0,-75.0824635,38.7641675,21.8,5206593,0.0
2019.0,12.0,150.76933361779624,-34.58647365,21.5,447692,0.0
2019.0,10.0,153.14713569381456,-26.9925658,19.9,447692,0.0566037735849056
2019.0,9.0,-79.7880359,32.7867697,23.3,5206593,0.0
2019.0,5.0,-123.06787770071176,38.35705175,12.6,21580827,0.0377358490566037
2019.0,4.0,114.17477440214856,22.24532865,21.4,7428887,0.0
2019.0,3.0,-101.7212243,17.7801832,18.1,21580827,0.0
2018.0,11.0,153.13597137460877,-26.793456,21.9,447692,0.0566037735849056
2018.0,10.0,173.7496612,-35.9491427,17.2,411346,0.0566037735849056
2018.0,8.0,-77.995528,33.8618933,23.8,5206593,0.0
2018.0,2.0,153.12189732459677,-26.68113375,25.9,447692,0.0
2017.0,9.0,-15.6062305376665,27.9580004,21.1,232388,0.0
2017.0,8.0,-80.16071626913461,27.18588305,23.8,279668,0.2452830188679245
2017.0,6.0,-80.69492145170693,32.1933234,21.8,5206593,0.0
2017.0,5.0,56.3478105,25.3491721,20.5,1419699,0.0
2017.0,4.0,-117.5736037,33.3803575,12.1,21580827,0.0188679245283018
2017.0,4.0,-122.010959,37.404789,10.9,21580827,0.0
2017.0,4.0,-80.5603303,28.0683496,17.8,279668,0.0377358490566037
2017.0,4.0,153.2539994,-27.2397819,23.9,447692,0.0377358490566037
2017.0,3.0,-121.9010668,36.7999557,9.4,21580827,0.7169811320754716
2016.0,12.0,-80.9271271,29.0258132,17.8,279668,0.0377358490566037
2016.0,10.0,125.7652872,6.9072528,29.9,11410,0.0
2016.0,9.0,114.98972680272396,-33.69738235,16.3,281135,0.0
2016.0,6.0,-80.58789799176321,28.1681896,21.8,279668,0.0377358490566037
2016.0,4.0,-80.9271271,29.0258132,17.8,279668,0.0377358490566037
2016.0,4.0,165.38872010423216,-21.60946295,25.4,197787,0.0188679245283018
2016.0,1.0,-80.124731,25.878625,16.3,279668,0.0188679245283018
2015.0,12.0,-18.673522,64.779262,4.5,216364,0.0
2015.0,8.0,-80.6102592,28.3194741,23.8,279668,0.0377358490566037
2015.0,6.0,-78.0827699,33.9046184,21.8,5206593,0.0
2015.0,1.0,153.42602,-27.99919,25.1,447692,0.0566037735849056
2014.0,11.0,-80.3030766163625,27.47869875,19.8,279668,0.0
2014.0,8.0,-74.541254,40.020771,23.8,5206593,0.0
2014.0,7.0,-120.6262599,35.1123109,17.0,21580827,0.0188679245283018
2014.0,6.0,137.254574,34.9991645,21.8,37468302,0.0
2013.0,8.0,-119.64898168655026,34.41760105,17.8,21580827,0.0943396226415094
2013.0,7.0,-78.3038892,33.9135061,23.3,5206593,0.0
2013.0,3.0,5.3852530899696855,43.18796685,9.6,38897,0.0
2012.0,9.0,-80.5603303,28.0683496,23.3,279668,0.0377358490566037
2012.0,8.0,-87.6893826,30.2711224,23.8,2136468,0.0
2012.0,6.0,146.794109,-43.6212171,14.8,447692,0.0
2012.0,5.0,-81.655651,30.3321838,19.8,279668,0.0
2011.0,9.0,55.2265631,-21.0309795,18.2,147209,0.0188679245283018
2011.0,8.0,55.7002776,-4.29311,22.8,28091,0.0
2011.0,6.0,-117.52491479699032,33.3488871,16.1,21580827,0.0188679245283018
2010.0,11.0,8.241549,50.0792895,11.0,119752,0.0
2010.0,10.0,11.128264,47.836411,16.6,5470,0.0
2010.0,7.0,-120.641288,35.1427436,17.0,21580827,0.0188679245283018
2010.0,4.0,-159.5091667,22.21,18.4,30661,0.0
2010.0,4.0,34.295447,27.8644422,17.0,20076002,0.0
2022.0,10.0,-9.67418,52.519458,12.1,1201426,0.0
2022.0,8.0,-78.8900409,33.6956461,23.8,5206593,0.0
2022.0,7.0,-80.9271271,29.0258132,23.3,279668,0.0377358490566037
2022.0,6.0,-121.917794,36.6211149,14.9,21580827,0.0
2022.0,5.0,115.0259595,-33.6395258,19.8,281135,0.0
2022.0,3.0,120.85,17.58333,21.1,13482468,0.0
2022.0,2.0,-109.5201077,26.7040793,12.8,21580827,0.0
2022.0,1.0,31.053454,-29.587147,22.5,201851,0.0
2021.0,7.0,115.520527090648,-32.007009499999995,16.9,281135,0.0
2021.0,7.0,-80.9271271,29.0258132,23.3,279668,0.0377358490566037
2021.0,6.0,113.7643275,-23.1788885,21.1,10516927,0.0754716981132075
2021.0,5.0,-156.43877714138904,20.9004973,20.7,0,0.0
2021.0,3.0,115.0259595,-33.6395258,23.3,281135,0.0
2021.0,2.0,125.625513,7.078663,23.9,13482468,0.0
2021.0,1.0,176.2848441,-37.6972583,22.1,411346,0.0
2020.0,7.0,-77.537610305919,26.94674895,23.3,279668,0.0
2020.0,6.0,170.817972,-45.016997,14.5,411346,0.0
2020.0,6.0,-76.537712,44.370297,11.0,1363159,0.0
2019.0,11.0,-111.9736021,24.6249712,16.8,21580827,0.0
2019.0,7.0,-78.512231,33.880728,23.3,5206593,0.0
2019.0,7.0,-81.4600909,30.6077379,23.3,279668,0.0
2019.0,6.0,-77.995528,33.8618933,21.8,5206593,0.0
2018.0,7.0,4.815477131048853,44.14103565,16.3,38897,0.0
2017.0,11.0,-80.4970188,27.9462734,19.8,279668,0.0377358490566037
2017.0,10.0,-80.052166,26.5865308,21.8,279668,0.1320754716981132
2017.0,5.0,-92.50806,17.83556,21.6,22964,0.0
2017.0,2.0,8.01993,58.176302,7.0,1012225,0.0
2017.0,2.0,115.65190987935016,-32.580561700000004,24.1,281135,0.0
2017.0,2.0,-80.5603303,28.0683496,15.8,279668,0.0377358490566037
2017.0,1.0,-80.3975399,27.6387163,16.3,279668,0.0
2017.0,1.0,149.909846,-36.8882027,22.4,447692,0.0188679245283018
2016.0,8.0,7.8000899,50.3148917,15.0,119752,0.0
2016.0,8.0,-80.9271271,29.0258132,23.8,279668,0.0377358490566037
2016.0,7.0,-80.9271271,29.0258132,23.3,279668,0.0377358490566037
2016.0,6.0,-77.0580759,34.6554744,21.8,5206593,0.0
2016.0,5.0,115.65190987935016,-32.580561700000004,20.1,281135,0.0
2016.0,5.0,-82.6359078,27.7700475,19.8,2136468,0.0377358490566037
2016.0,2.0,-48.58776831281135,-27.04926805,24.9,3222199,0.0
2015.0,11.0,35.310326824828735,-23.86996285,20.8,1101771,0.0188679245283018
2015.0,9.0,152.5019444,-32.0713889,16.9,447692,0.0
2015.0,1.0,-80.40432804648825,27.8108585,16.3,279668,0.0377358490566037
2014.0,11.0,-122.360111,37.1498114,12.9,21580827,0.0
2014.0,10.0,-155.81489481229508,20.23779785,23.0,0,0.0377358490566037
2014.0,9.0,-121.85945593041086,36.92759645,16.4,21580827,0.7169811320754716
2014.0,6.0,-80.1433786,26.1223084,21.8,279668,0.0188679245283018
2014.0,5.0,-80.558729,28.067711,19.8,279668,0.0377358490566037
2013.0,10.0,151.3000717943792,-33.717511849999994,17.8,447692,0.0
2013.0,10.0,-159.36308,22.21165,22.4,30661,0.0
2012.0,11.0,-107.4327347,24.8257238,19.8,21580827,0.0
2012.0,6.0,9.573551,39.420945,16.0,2290777,0.0
2012.0,5.0,-101.983434,17.9735693,21.6,21580827,0.0
2012.0,3.0,-80.9271271,29.0258132,16.3,279668,0.0377358490566037
2012.0,1.0,-124.0159522,44.9617922,7.0,21580827,0.0
2011.0,11.0,-61.698147,16.3327353,22.2,58397,0.0
2011.0,10.0,-121.8091734,36.6987342,14.9,21580827,0.0
2011.0,10.0,-82.357665,27.516462,21.8,2136468,0.1698113207547169
2011.0,6.0,-80.037993,26.6915,21.8,279668,0.1320754716981132
2011.0,6.0,2.1742344668142093,41.3788246,15.7,22614,0.0
2011.0,1.0,-110.98203134657057,18.79274175,14.8,21580827,0.0188679245283018
2010.0,11.0,119.3628837,-34.4552524,19.8,447692,0.0
2010.0,9.0,-80.9271271,29.0258132,23.3,279668,0.0377358490566037
2010.0,8.0,152.9761111,-31.19,16.7,447692,0.0188679245283018
2022.0,10.0,118.5801181,-20.3111814,22.0,281135,0.0
2021.0,10.0,-80.3030766163625,27.47869875,21.8,279668,0.0
2021.0,10.0,-80.25567726584178,27.22089615,21.8,279668,0.0
2021.0,5.0,-80.69492145170693,32.1933234,19.8,5206593,0.0
2021.0,5.0,16.31611,44.04583,15.8,342577,0.0
2021.0,5.0,-4.538555,54.247224,11.0,27171,0.0
2021.0,3.0,-80.5894422,27.7041555,16.3,279668,0.0
2021.0,1.0,114.998745,-33.859093,23.3,281135,0.0
2020.0,10.0,-81.0557921,29.2854132,21.8,279668,0.0188679245283018
2020.0,10.0,174.771171,-36.844632,16.9,411346,0.0
2020.0,8.0,-86.290826,41.609421,23.8,5206593,0.0
2020.0,2.0,175.86657417327575,-37.01341415,22.9,411346,0.0188679245283018
2019.0,12.0,6.769298,52.294415,9.0,1131690,0.0
2019.0,11.0,-149.61578,-17.610015,21.6,136005,0.0188679245283018
2019.0,8.0,-80.9271271,29.0258132,23.8,279668,0.0377358490566037
2019.0,8.0,-80.165652,25.69119,23.8,279668,0.0566037735849056
2019.0,2.0,153.011883,-30.495284,25.0,447692,0.0
2019.0,1.0,168.2305268,-46.4387778,19.7,411346,0.0377358490566037
2018.0,10.0,-82.731589,35.232996,21.8,5206593,0.0
2018.0,7.0,9.9677354,49.7892957,14.5,119752,0.0
2018.0,6.0,-117.3794834,33.1958696,16.1,21580827,0.320754716981132
2017.0,9.0,-73.851787,40.57629,23.3,5206593,0.0188679245283018
2017.0,7.0,27.946558,-32.994123,14.6,201851,0.0188679245283018
2017.0,6.0,-80.9369983,29.0963729,21.8,279668,0.0377358490566037
2017.0,3.0,-76.52078513640123,24.2707658,16.3,279668,0.0
2017.0,1.0,149.46972549723122,-22.055728,26.9,366862,0.0
2016.0,12.0,114.16667,-21.86667,25.4,10516927,0.0377358490566037
2016.0,9.0,164.2811715,-20.5613596,20.2,197787,0.0
2016.0,7.0,-78.6800323,33.8278405,23.3,5206593,0.0
2016.0,6.0,20.32919,-34.60931,13.5,4430367,0.0
2016.0,4.0,-115.130815,36.252476,11.2,21580827,0.0
2016.0,1.0,150.9053936,-23.1525115,26.6,447692,0.0188679245283018
2015.0,12.0,151.61098690621913,-33.0657425,22.1,447692,0.1509433962264151
2015.0,11.0,-80.57537687455363,28.12303205,19.8,279668,0.0377358490566037
2015.0,10.0,-128.469721,54.487976,9.8,1363159,0.0
2015.0,7.0,153.5832729,-28.8595562,17.8,447692,0.0
2015.0,6.0,-80.9828323,29.1760933,21.8,279668,0.0377358490566037
2015.0,6.0,-0.8424899,45.9477939,14.2,34386,0.0
2015.0,1.0,150.471507,-35.3194144,23.0,447692,0.0
2014.0,11.0,115.731017,-31.734733,20.4,281135,0.0
2014.0,10.0,152.5633333,-31.9902778,18.4,447692,0.0
2014.0,10.0,-80.7512616,32.1618488,21.8,5206593,0.0
2014.0,10.0,-58.793427,-34.567743,16.5,14966530,0.0
2014.0,8.0,18.484570761750607,-34.0978389,11.8,4430367,0.0
2014.0,6.0,150.75398192278212,-34.83706065,17.5,447692,0.0
2014.0,1.0,151.3094444,-33.5177778,23.3,447692,0.0
2013.0,11.0,-124.0346728,44.8789911,10.5,21580827,0.0
2013.0,10.0,-124.082313,40.835895,13.7,21580827,0.0
2013.0,6.0,-124.0608624816892,41.676868299999995,13.4,21580827,0.0
2013.0,5.0,34.360007,31.4432234,18.7,907062,0.0
2013.0,3.0,11.6303566,48.214252,11.1,5470,0.0
2013.0,3.0,-18.673522,64.779262,3.0,216364,0.0
2012.0,11.0,-80.5603303,28.0683496,19.8,279668,0.0377358490566037
2012.0,9.0,-80.9271271,29.0258132,23.3,279668,0.0377358490566037
2012.0,8.0,133.96771,-19.54284,20.0,281135,0.0
2012.0,6.0,-81.44705548790323,24.664590500000003,21.8,2136468,0.0188679245283018
2012.0,6.0,-80.83783,28.9491539,21.8,279668,0.0377358490566037
2012.0,3.0,-70.206732,43.587973,5.5,1363159,0.0
2012.0,2.0,153.470325,-28.121935,25.6,447692,0.0566037735849056
2011.0,8.0,-81.24230475946248,29.738289,23.8,279668,0.0188679245283018
2011.0,5.0,23.371219141913983,-34.080205,17.8,4430367,0.1132075471698113
2011.0,2.0,25.74608699870774,-33.66221045,21.8,201851,0.0
2010.0,2.0,-80.2519175,27.197983,15.8,279668,0.0
2022.0,11.0,-80.13991799627857,27.080492,19.8,279668,0.2452830188679245
2022.0,8.0,-95.645565,43.948575,13.0,1363159,0.0
2022.0,6.0,-83.5938806,29.8252983,21.8,2136468,0.0
2021.0,8.0,-75.0847659,38.3348728,23.8,5206593,0.0
2020.0,9.0,-80.9369983,29.0963729,23.3,279668,0.0377358490566037
2020.0,6.0,-80.4759905,25.4718946,21.8,279668,0.0
2019.0,12.0,151.70825447669318,-23.29589265,25.1,447692,0.0188679245283018
2019.0,9.0,-80.5900519,28.1761233,23.3,279668,0.0377358490566037
2019.0,9.0,-158.111563,21.586206,23.9,30661,0.2075471698113207
2019.0,8.0,-80.9271271,29.0258132,23.8,279668,0.0377358490566037
2019.0,5.0,-109.403884,-27.1134,18.9,10390607,0.0
2019.0,3.0,-157.4815,21.2382,17.2,30661,0.0
2018.0,10.0,118.9,-30.61667,18.7,281135,0.0
2018.0,9.0,148.956176,-20.351821,20.5,366862,0.1698113207547169
2018.0,5.0,-80.9315,29.100094,19.8,279668,0.0377358490566037
2018.0,4.0,166.4722804730436,-22.2660508,25.4,197787,0.0
2018.0,1.0,-7.6101833,37.1323503,12.3,2927316,0.0
2017.0,9.0,14.241523,53.09975,17.5,3552123,0.0
2017.0,9.0,-81.0903512,24.7137524,23.3,2136468,0.0377358490566037
2017.0,7.0,-119.828903,34.415108,17.3,21580827,0.0
2017.0,7.0,-122.0294673,36.9743626,16.4,21580827,0.7169811320754716
2017.0,6.0,-74.180857,41.320776,21.8,5206593,0.0
2017.0,4.0,-79.9406093,32.6549967,17.8,5206593,0.0
2017.0,4.0,-159.74243625329257,21.9746981,18.4,30661,0.0
2016.0,11.0,144.6612949,-38.2671132,18.6,447692,0.0
2016.0,10.0,-80.9271271,29.0258132,21.8,279668,0.0377358490566037
2016.0,9.0,125.7652872,6.9072528,31.4,11410,0.0
2016.0,7.0,-121.954057,36.9762927,16.4,21580827,0.7169811320754716
2016.0,4.0,-81.5831421,24.6670875,17.8,2136468,0.0188679245283018
2016.0,3.0,-79.7462653,45.1586226,5.5,1363159,0.0
2015.0,12.0,151.2724119,-33.8906977,21.8,447692,0.2830188679245283
2015.0,12.0,-32.37861623300567,-3.8545643,29.8,4469585,0.0
2015.0,11.0,-80.6102592,28.3194741,19.8,279668,0.0377358490566037
2015.0,7.0,-63.2849139,10.6544136,27.2,544417,0.0
2015.0,7.0,-118.0000166,33.6783336,17.3,21580827,0.0377358490566037
2015.0,6.0,-81.8609446,36.0509611,21.8,5206593,0.0
2015.0,6.0,115.520527090648,-32.007009499999995,18.4,281135,0.0
2015.0,6.0,10.3333283,55.670249,13.0,1320826,0.0
2015.0,5.0,-80.6102592,28.3194741,19.8,279668,0.0377358490566037
2015.0,4.0,-81.733757,25.9351352,17.8,2136468,0.0943396226415094
2014.0,9.0,153.62735815483552,-28.6397283,17.8,447692,0.0
2014.0,8.0,-80.9271271,29.0258132,23.8,279668,0.0377358490566037
2014.0,8.0,-80.62557,28.337169,23.8,279668,0.0377358490566037
2014.0,6.0,-94.9093656,29.217739,21.8,21580827,0.0754716981132075
2014.0,3.0,144.339183,-38.22756,22.1,447692,0.0
2014.0,2.0,137.6877757,-35.0747847,23.5,447692,0.0377358490566037
2013.0,4.0,115.8605855,-31.9558933,22.4,281135,0.0
2013.0,2.0,-88.840602,36.352942,15.8,5206593,0.0
2013.0,1.0,-18.673522,64.779262,3.0,216364,0.0
2012.0,12.0,-80.25567726584178,27.22089615,17.8,279668,0.0
2012.0,10.0,144.703361,43.018495,21.8,37468302,0.0
2012.0,9.0,-80.6102592,28.3194741,23.3,279668,0.0377358490566037
2012.0,6.0,-78.8900409,33.6956461,21.8,5206593,0.0
2012.0,3.0,-80.25567726584178,27.22089615,16.3,279668,0.0
2012.0,3.0,-70.3980033,-23.6463741,20.3,1814087,0.0
2011.0,10.0,8.143831606479171,53.513133749999994,13.0,1131690,0.0
2011.0,7.0,-71.492485,-31.900491,10.9,6680371,0.0
2010.0,12.0,34.4156137,27.9648318,17.0,20076002,0.0
2010.0,10.0,34.295447,27.8644422,21.0,20076002,0.0
2010.0,2.0,149.2280792230543,-21.07027105,27.7,366862,0.0188679245283018
